FZBM,N/A,,BUTEMBO,ZAIRE,0,0,0,U,0,0,0,U,0
FZBN,N/A,,MALEBO,ZAIRE,0,0,0,U,0,0,0,U,0
FZBO,FDU,BANDUNDU,BANDOUNDU,ZAIRE,3,18,40,S,17,22,54,E,1063
FZBP,N/A,,NGEBOLOBO,ZAIRE,0,0,0,U,0,0,0,U,0
FZBQ,N/A,,BINDJA,ZAIRE,0,0,0,U,0,0,0,U,0
FZBS,N/A,,SEMENDUA,ZAIRE,0,0,0,U,0,0,0,U,0
FZBT,N/A,,KIRI,ZAIRE,0,0,0,U,0,0,0,U,0
FZBU,N/A,,IBEKE,ZAIRE,0,0,0,U,0,0,0,U,0
FZBV,N/A,,KEMPILI,ZAIRE,0,0,0,U,0,0,0,U,0
FZBW,N/A,,BOKOTE,ZAIRE,0,0,0,U,0,0,0,U,0
FZCA,KKW,KIKWIT,KIKWIT,ZAIRE,5,2,8,S,18,47,8,E,1572
FZCB,N/A,,IDIOFA,ZAIRE,0,0,0,U,0,0,0,U,0
FZCD,N/A,,VANGA,ZAIRE,0,0,0,U,0,0,0,U,0
FZCE,N/A,,LUSANGA,ZAIRE,0,0,0,U,0,0,0,U,0
FZCF,N/A,,KAHEMBA,ZAIRE,0,0,0,U,0,0,0,U,0
FZCI,N/A,,BANGA,ZAIRE,0,0,0,U,0,0,0,U,0
FZCK,N/A,,KAJIJI,ZAIRE,0,0,0,U,0,0,0,U,0
FZCL,N/A,,BANZA-LUTE,ZAIRE,0,0,0,U,0,0,0,U,0
FZCO,N/A,,BOKO,ZAIRE,0,0,0,U,0,0,0,U,0
FZCP,N/A,,POPOKABAKA,ZAIRE,0,0,0,U,0,0,0,U,0
FZCR,N/A,,BUSALA,ZAIRE,0,0,0,U,0,0,0,U,0
FZCS,N/A,,KENGE,ZAIRE,0,0,0,U,0,0,0,U,0
FZCT,N/A,,FATUNDU,ZAIRE,0,0,0,U,0,0,0,U,0
FZCU,N/A,,ITO,ZAIRE,0,0,0,U,0,0,0,U,0
FZCV,N/A,,MASI-MANIMBA,ZAIRE,0,0,0,U,0,0,0,U,0
FZCW,N/A,,KIKONGO SUR WAMBA,ZAIRE,0,0,0,U,0,0,0,U,0
FZCX,N/A,,KIMAFU,ZAIRE,0,0,0,U,0,0,0,U,0
FZCY,N/A,,YUKI,ZAIRE,0,0,0,U,0,0,0,U,0
FZDA,N/A,,MALANGA,ZAIRE,0,0,0,U,0,0,0,U,0
FZDB,N/A,,KIMBAU,ZAIRE,0,0,0,U,0,0,0,U,0
FZDC,N/A,,LUKUNI,ZAIRE,0,0,0,U,0,0,0,U,0
FZDD,N/A,,WAMBEA-UADI,ZAIRE,0,0,0,U,0,0,0,U,0
FZDE,N/A,,TONO,ZAIRE,0,0,0,U,0,0,0,U,0
FZDF,N/A,,NZAMBA,ZAIRE,0,0,0,U,0,0,0,U,0
FZDG,N/A,,NYANGA,ZAIRE,0,0,0,U,0,0,0,U,0
FZDH,N/A,,NGI,ZAIRE,0,0,0,U,0,0,0,U,0
FZDJ,N/A,,MUTENA,ZAIRE,0,0,0,U,0,0,0,U,0
FZDK,N/A,,KIPATA KATIKA,ZAIRE,0,0,0,U,0,0,0,U,0
FZDL,N/A,,KOLOKOSO,ZAIRE,0,0,0,U,0,0,0,U,0
FZDM,N/A,,MASAMUNA,ZAIRE,0,0,0,U,0,0,0,U,0
FZDN,N/A,,MONGO WA KENDA,ZAIRE,0,0,0,U,0,0,0,U,0
FZDO,MNB,,MOANZA,ZAIRE,0,0,0,U,0,0,0,U,0
FZDP,N/A,,MUKEDI,ZAIRE,0,0,0,U,0,0,0,U,0
FZDT,N/A,,MATARI,ZAIRE,0,0,0,U,0,0,0,U,0
FZDY,N/A,,MISAY,ZAIRE,0,0,0,U,0,0,0,U,0
FZEA,MDK,MBANDAKA,MBANDAKA,ZAIRE,0,1,21,N,18,17,19,E,1040
FZEB,N/A,,MONIEKA,ZAIRE,0,0,0,U,0,0,0,U,0
FZEG,N/A,,LOKOLELA,ZAIRE,0,0,0,U,0,0,0,U,0
FZEI,N/A,,INGENDE,ZAIRE,0,0,0,U,0,0,0,U,0
FZEM,N/A,,YEMBE-MOKE,ZAIRE,0,0,0,U,0,0,0,U,0
FZEN,BSU,,BASANKUSU,ZAIRE,0,0,0,U,0,0,0,U,0
FZEO,N/A,,BEONGO,ZAIRE,0,0,0,U,0,0,0,U,0
FZEP,N/A,,MENTOLE,ZAIRE,0,0,0,U,0,0,0,U,0
FZER,N/A,,KODORO,ZAIRE,0,0,0,U,0,0,0,U,0
FZFA,N/A,,LIBENGE,ZAIRE,0,0,0,U,0,0,0,U,0
FZFB,N/A,,IMASSE,ZAIRE,0,0,0,U,0,0,0,U,0
FZFD,BDT,GBADOLITE,GBADOLITE,ZAIRE,4,15,11,N,20,58,31,E,1509
FZFE,N/A,,ABUMUMBAZI,ZAIRE,0,0,0,U,0,0,0,U,0
FZFF,N/A,,BAU,ZAIRE,0,0,0,U,0,0,0,U,0
FZFG,N/A,,BOKADA,ZAIRE,0,0,0,U,0,0,0,U,0
FZFH,N/A,,MOKARIA-YAMOLETA,ZAIRE,0,0,0,U,0,0,0,U,0
FZFJ,N/A,,GOYONGO,ZAIRE,0,0,0,U,0,0,0,U,0
FZFK,GMA,GEMENA,GEMENA,ZAIRE,3,14,7,N,19,46,16,E,1378
FZFL,N/A,,KALA,ZAIRE,0,0,0,U,0,0,0,U,0
FZFN,N/A,,LOMBO,ZAIRE,0,0,0,U,0,0,0,U,0
FZFP,N/A,KOTAKOLI,KOTAKOLI,ZAIRE,4,9,27,N,21,39,3,E,1801
FZFQ,N/A,,MPAKA,ZAIRE,0,0,0,U,0,0,0,U,0
FZFS,N/A,,KARAWA,ZAIRE,0,0,0,U,0,0,0,U,0
FZFT,N/A,,TANDALA,ZAIRE,0,0,0,U,0,0,0,U,0
FZFU,BMB,,BUMBA,ZAIRE,0,0,0,U,0,0,0,U,0
FZFV,N/A,,GBADO,ZAIRE,0,0,0,U,0,0,0,U,0
FZFW,N/A,,GWAKA,ZAIRE,0,0,0,U,0,0,0,U,0
FZGA,LIQ,LISALA,LISALA,ZAIRE,2,10,14,N,21,29,48,E,1509
FZGB,N/A,,BOSONDJO,ZAIRE,0,0,0,U,0,0,0,U,0
FZGD,N/A,,BOKENGE,ZAIRE,0,0,0,U,0,0,0,U,0
FZGE,N/A,,BINGA,ZAIRE,0,0,0,U,0,0,0,U,0
FZGF,N/A,,BOKUNGU,ZAIRE,0,0,0,U,0,0,0,U,0
FZGG,N/A,,MONDOMBE,ZAIRE,0,0,0,U,0,0,0,U,0
FZGH,N/A,,WEMA,ZAIRE,0,0,0,U,0,0,0,U,0
FZGI,N/A,,YALINGIMBA,ZAIRE,0,0,0,U,0,0,0,U,0
FZGN,BNB,,BOENDE,ZAIRE,0,0,0,U,0,0,0,U,0
FZGT,N/A,,BOTEKA,ZAIRE,0,0,0,U,0,0,0,U,0
FZGV,N/A,,IKELA,ZAIRE,0,0,0,U,0,0,0,U,0
FZGY,N/A,,YEMO,ZAIRE,0,0,0,U,0,0,0,U,0
FZIA,FKI,KISANGANI SIMISINI,KISANGANI,ZAIRE,0,31,3,N,25,9,18,E,1289
FZIF,N/A,,UBUNDU,ZAIRE,0,0,0,U,0,0,0,U,0
FZIG,N/A,,KM 95,ZAIRE,0,0,0,U,0,0,0,U,0
FZIK,N/A,,KATENDE,ZAIRE,0,0,0,U,0,0,0,U,0
FZIR,N/A,,YANGAMBI,ZAIRE,0,0,0,U,0,0,0,U,0
FZIZ,N/A,,LOKUTU,ZAIRE,0,0,0,U,0,0,0,U,0
FZJB,N/A,,DOKO,ZAIRE,0,0,0,U,0,0,0,U,0
FZJF,N/A,,ABA,ZAIRE,0,0,0,U,0,0,0,U,0
FZJH,IRP,ISIRO MATARI,ISIRO,ZAIRE,2,49,39,N,27,35,17,E,2438
FZJI,N/A,,WATSHA,ZAIRE,0,0,0,U,0,0,0,U,0
FZJK,N/A,,FARADJE,ZAIRE,0,0,0,U,0,0,0,U,0
FZJR,N/A,,KEREKERE,ZAIRE,0,0,0,U,0,0,0,U,0
FZKA,BUX,BUNIA,BUNIA,ZAIRE,1,33,56,N,30,13,15,E,4045
FZKB,N/A,,BAMBILI-DINGILA,ZAIRE,0,0,0,U,0,0,0,U,0
FZKC,N/A,,MAHAGI,ZAIRE,0,0,0,U,0,0,0,U,0
FZKF,N/A,,KILOMINES,ZAIRE,0,0,0,U,0,0,0,U,0
FZKI,N/A,,YEDI,ZAIRE,0,0,0,U,0,0,0,U,0
FZKJ,N/A,BUTA ZEGA,BUTA ZEGA,ZAIRE,2,49,4,N,24,47,38,E,1378
FZKN,N/A,,AKETI,ZAIRE,0,0,0,U,0,0,0,U,0
FZKO,N/A,,ANGO,ZAIRE,0,0,0,U,0,0,0,U,0
FZKP,N/A,,BONDO,ZAIRE,0,0,0,U,0,0,0,U,0
FZMA,BKY,BUKAVU KAVUMU,BUKAVU/KAVUMU,ZAIRE,2,18,32,S,28,48,31,E,5643
FZMC,N/A,,MULUNGU,ZAIRE,0,0,0,U,0,0,0,U,0
FZMK,N/A,,BULONGE-KIGOGO,ZAIRE,0,0,0,U,0,0,0,U,0
FZMN,N/A,,KABALO,ZAIRE,0,0,0,U,0,0,0,U,0
FZMP,N/A,,KIMANO II,ZAIRE,0,0,0,U,0,0,0,U,0
FZMW,N/A,,SHABUNDA,ZAIRE,0,0,0,U,0,0,0,U,0
FZNA,GOM,GOMA,GOMA,ZAIRE,1,40,14,S,29,14,18,E,5089
FZNC,N/A,,RUTSHURU,ZAIRE,0,0,0,U,0,0,0,U,0
FZNF,N/A,,LUBERO,ZAIRE,0,0,0,U,0,0,0,U,0
FZNI,N/A,,ISHASHA,ZAIRE,0,0,0,U,0,0,0,U,0
FZNK,N/A,,KATANDA,ZAIRE,0,0,0,U,0,0,0,U,0
FZNM,N/A,,MWESO,ZAIRE,0,0,0,U,0,0,0,U,0
FZNP,BNC,,BENI,ZAIRE,0,0,0,U,0,0,0,U,0
FZNR,N/A,,RUINDI,ZAIRE,0,0,0,U,0,0,0,U,0
FZNT,N/A,,MUTWANGA,ZAIRE,0,0,0,U,0,0,0,U,0
FZOA,KND,KINDU,KINDU,ZAIRE,2,55,9,S,25,54,55,E,1630
FZOB,N/A,,TINGI-TINGI,ZAIRE,0,0,0,U,0,0,0,U,0
FZOC,N/A,,KALIMA-KAMISUKU,ZAIRE,0,0,0,U,0,0,0,U,0
FZOD,N/A,,KALIMA,ZAIRE,0,0,0,U,0,0,0,U,0
FZOE,N/A,,KAMPENE,ZAIRE,0,0,0,U,0,0,0,U,0
FZOF,KWH,,KIAPUPE,ZAIRE,0,0,0,U,0,0,0,U,0
FZOG,N/A,,LULINGU-TSHIOKA,ZAIRE,0,0,0,U,0,0,0,U,0
FZOH,N/A,,MOGA,ZAIRE,0,0,0,U,0,0,0,U,0
FZOJ,N/A,,OBOKOTE,ZAIRE,0,0,0,U,0,0,0,U,0
FZOK,N/A,,KASONGO,ZAIRE,0,0,0,U,0,0,0,U,0
FZOO,N/A,,KAILO,ZAIRE,0,0,0,U,0,0,0,U,0
FZOP,N/A,,PUNIA,ZAIRE,0,0,0,U,0,0,0,U,0
FZOS,N/A,,KASESE,ZAIRE,0,0,0,U,0,0,0,U,0
FZPB,N/A,,KAMITUGA,ZAIRE,0,0,0,U,0,0,0,U,0
FZQA,FBM,LUBUMBASHI INTERNATIONAL,LUBUMASHI,ZAIRE,11,35,28,S,27,31,51,E,4295
FZQC,N/A,,PWETO,ZAIRE,0,0,0,U,0,0,0,U,0
FZQD,N/A,,MULUNGWISHI,ZAIRE,0,0,0,U,0,0,0,U,0
FZQF,N/A,,FUNGURUME,ZAIRE,0,0,0,U,0,0,0,U,0
FZQG,N/A,,KASENGA,ZAIRE,0,0,0,U,0,0,0,U,0
FZQH,N/A,,KATWE,ZAIRE,0,0,0,U,0,0,0,U,0
FZQI,N/A,,KAMATANDA,ZAIRE,0,0,0,U,0,0,0,U,0
FZQJ,N/A,,MWADINGUSHA,ZAIRE,0,0,0,U,0,0,0,U,0
FZQM,KWZ,KOLWEZI,KOLWEZI,ZAIRE,10,45,57,S,25,30,20,E,5007
FZQN,N/A,,MUTSHATSHA,ZAIRE,0,0,0,U,0,0,0,U,0
FZQO,N/A,,LUBUMASHI,ZAIRE,0,0,0,U,0,0,0,U,0
FZQP,N/A,,KISENGE,ZAIRE,0,0,0,U,0,0,0,U,0
FZQU,N/A,,LUBUDI,ZAIRE,0,0,0,U,0,0,0,U,0
FZQW,N/A,,LUISHI,ZAIRE,0,0,0,U,0,0,0,U,0
FZRA,N/A,,MANONO,ZAIRE,0,0,0,U,0,0,0,U,0
FZRC,N/A,,MUKOY,ZAIRE,0,0,0,U,0,0,0,U,0
FZRD,N/A,,KABOMBO,ZAIRE,0,0,0,U,0,0,0,U,0
FZRF,FMI,KALEMIE,KALEMIE,ZAIRE,5,52,32,S,29,15,0,E,2569
FZRG,N/A,,KANIA-SOMINKA,ZAIRE,0,0,0,U,0,0,0,U,0
FZRJ,N/A,,PEPA,ZAIRE,0,0,0,U,0,0,0,U,0
FZRK,N/A,,KANSIMBA,ZAIRE,0,0,0,U,0,0,0,U,0
FZRL,N/A,,LUSINGA,ZAIRE,0,0,0,U,0,0,0,U,0
FZRN,N/A,,NYUNZU,ZAIRE,0,0,0,U,0,0,0,U,0
FZRO,N/A,,LUVUA,ZAIRE,0,0,0,U,0,0,0,U,0
FZRQ,KOO,,KONGOLO,ZAIRE,0,0,0,U,0,0,0,U,0
FZSA,KMN,KAMINA BASE,KAMINA BASE,ZAIRE,8,38,31,S,25,15,10,E,3543
FZSB,N/A,,KAMINA,ZAIRE,0,0,0,U,0,0,0,U,0
FZSC,N/A,,SONGA,ZAIRE,0,0,0,U,0,0,0,U,0
FZSD,N/A,,SANDOA,ZAIRE,0,0,0,U,0,0,0,U,0
FZSE,N/A,,KANENE,ZAIRE,0,0,0,U,0,0,0,U,0
FZSI,N/A,,DILOLO,ZAIRE,0,0,0,U,0,0,0,U,0
FZSJ,N/A,,KASAJI,ZAIRE,0,0,0,U,0,0,0,U,0
FZSK,N/A,,KAPANGA,ZAIRE,0,0,0,U,0,0,0,U,0
FZTK,N/A,,KANIAMA,ZAIRE,0,0,0,U,0,0,0,U,0
FZTL,N/A,LUENA,LUENA,ZAIRE,9,28,10,S,25,45,32,E,2349
FZTS,N/A,,KASESE,ZAIRE,0,0,0,U,0,0,0,U,0
FZUA,KGA,KANANGA,KANANGA,ZAIRE,5,54,0,S,22,28,9,E,2139
FZUE,N/A,,LUBONDAIE,ZAIRE,0,0,0,U,0,0,0,U,0
FZUF,N/A,,KASONGA,ZAIRE,0,0,0,U,0,0,0,U,0
FZUG,N/A,,LUISA,ZAIRE,0,0,0,U,0,0,0,U,0
FZUH,N/A,,MOMA,ZAIRE,0,0,0,U,0,0,0,U,0
FZUI,N/A,,MBOI,ZAIRE,0,0,0,U,0,0,0,U,0
FZUJ,N/A,,MUAMBI,ZAIRE,0,0,0,U,0,0,0,U,0
FZUK,TSH,,TSHIKAPA,ZAIRE,0,0,0,U,0,0,0,U,0
FZUL,N/A,,BULAPE,ZAIRE,0,0,0,U,0,0,0,U,0
FZUM,N/A,,MUTOTO,ZAIRE,0,0,0,U,0,0,0,U,0
FZUN,N/A,,LUEBO,ZAIRE,0,0,0,U,0,0,0,U,0
FZUO,N/A,,MUSESE,ZAIRE,0,0,0,U,0,0,0,U,0
FZUR,N/A,,TSHIBALA,ZAIRE,0,0,0,U,0,0,0,U,0
FZUS,N/A,,TSHIKAJI,ZAIRE,0,0,0,U,0,0,0,U,0
FZUT,N/A,,KATUBWE,ZAIRE,0,0,0,U,0,0,0,U,0
FZUU,N/A,,LUTSHATSHA,ZAIRE,0,0,0,U,0,0,0,U,0
FZUV,N/A,,KALONDA,ZAIRE,0,0,0,U,0,0,0,U,0
FZVA,LJA,,LODJA,ZAIRE,0,0,0,U,0,0,0,U,0
FZVC,N/A,,KOLE SUR LUKENIE,ZAIRE,0,0,0,U,0,0,0,U,0
FZVD,N/A,,DINGELE,ZAIRE,0,0,0,U,0,0,0,U,0
FZVE,N/A,,LOMELA,ZAIRE,0,0,0,U,0,0,0,U,0
FZVF,N/A,,KUTUSONGO,ZAIRE,0,0,0,U,0,0,0,U,0
FZVG,N/A,,KATAKO,ZAIRE,0,0,0,U,0,0,0,U,0
FZVH,N/A,,SHONGAMBA,ZAIRE,0,0,0,U,0,0,0,U,0
FZVI,N/A,,LUSAMBO,ZAIRE,0,0,0,U,0,0,0,U,0
FZVJ,N/A,,TSHUMBE,ZAIRE,0,0,0,U,0,0,0,U,0
FZVK,N/A,,LUKOMBE-BATWA,ZAIRE,0,0,0,U,0,0,0,U,0
FZVL,N/A,,WASOLO,ZAIRE,0,0,0,U,0,0,0,U,0
FZVM,N/A,,MWEKA,ZAIRE,0,0,0,U,0,0,0,U,0
FZVN,N/A,,WEMBO-NYAMA,ZAIRE,0,0,0,U,0,0,0,U,0
FZVO,N/A,,BENA-DIBELE,ZAIRE,0,0,0,U,0,0,0,U,0
FZVP,N/A,,DIKUNGU,ZAIRE,0,0,0,U,0,0,0,U,0
FZVR,N/A,,BASONGO,ZAIRE,0,0,0,U,0,0,0,U,0
FZVS,N/A,,ILEBO,ZAIRE,0,0,0,U,0,0,0,U,0
FZVT,N/A,,DEKESE,ZAIRE,0,0,0,U,0,0,0,U,0
FZVU,N/A,,IDUMBE,ZAIRE,0,0,0,U,0,0,0,U,0
FZWA,MJM,MBUJI MAYI,MBUJI-MAYI,ZAIRE,6,7,16,S,23,34,8,E,2221
FZWB,N/A,,BIBANGA,ZAIRE,0,0,0,U,0,0,0,U,0
FZWC,N/A,,GANDAJIKA,ZAIRE,0,0,0,U,0,0,0,U,0
FZWE,N/A,,MWENE-DITU,ZAIRE,0,0,0,U,0,0,0,U,0
FZWF,N/A,,KIPUSHIA,ZAIRE,0,0,0,U,0,0,0,U,0
FZWI,N/A,,KASHIA,ZAIRE,0,0,0,U,0,0,0,U,0
FZWR,N/A,,KISENGWA,ZAIRE,0,0,0,U,0,0,0,U,0
FZWS,N/A,,LUBAO,ZAIRE,0,0,0,U,0,0,0,U,0
FZWT,N/A,,KABINDA,ZAIRE,0,0,0,U,0,0,0,U,0
GAAO,N/A,,ANSONGO,MALI,0,0,0,U,0,0,0,U,0
GABD,N/A,,BANDIAGARA,MALI,0,0,0,U,0,0,0,U,0
GABF,N/A,,BAFOULABE,MALI,0,0,0,U,0,0,0,U,0
GABG,N/A,,BOUGOUNI,MALI,0,0,0,U,0,0,0,U,0
GABR,N/A,,BOUREM,MALI,0,0,0,U,0,0,0,U,0
GABS,BKO,BAMAKO SENOU,BAMAKO,MALI,12,32,0,N,7,56,59,U,1247
GADA,N/A,,DIOILA,MALI,0,0,0,U,0,0,0,U,0
GADZ,N/A,,DOUENTZA,MALI,0,0,0,U,0,0,0,U,0
GAFD,N/A,,FALADIE,MALI,0,0,0,U,0,0,0,U,0
GAGL,N/A,,AGUELHOC,MALI,0,0,0,U,0,0,0,U,0
GAGM,GUD,,GOUNDAM,MALI,0,0,0,U,0,0,0,U,0
GAGO,GAQ,GAO,GAO,MALI,16,14,54,N,0,0,19,U,869
GAGR,N/A,,GOURMA-RHAROUS,MALI,0,0,0,U,0,0,0,U,0
GAHB,N/A,,HOMBORI,MALI,0,0,0,U,0,0,0,U,0
GAKA,N/A,,KENIEBA,MALI,0,0,0,U,0,0,0,U,0
GAKL,N/A,,KIDAL,MALI,0,0,0,U,0,0,0,U,0
GAKM,N/A,,KE-MACINA,MALI,0,0,0,U,0,0,0,U,0
GAKN,N/A,,KOLOKANI,MALI,0,0,0,U,0,0,0,U,0
GAKO,KTX,,KOUTIALA,MALI,0,0,0,U,0,0,0,U,0
GAKT,N/A,,KITA,MALI,0,0,0,U,0,0,0,U,0
GAKY,KYS,KAYES,KAYES,MALI,14,25,52,N,11,26,22,U,161
GAMA,N/A,,MARKALA,MALI,0,0,0,U,0,0,0,U,0
GAMB,MZI,MOPTI AMBODEDJO,MOPTI,MALI,14,30,46,N,4,4,46,U,906
GAMK,N/A,,MENAKA,MALI,0,0,0,U,0,0,0,U,0
GANF,N/A,,NIAFUNKE,MALI,0,0,0,U,0,0,0,U,0
GANK,NRM,,NARA,MALI,0,0,0,U,0,0,0,U,0
GANR,NIX,NIORO,NIORO,MALI,15,14,19,N,9,34,35,U,778
GASG,N/A,,SEGOU,MALI,0,0,0,U,0,0,0,U,0
GASK,KSS,,SIKASSO,MALI,0,0,0,U,0,0,0,U,0
GASN,N/A,,SAN,MALI,0,0,0,U,0,0,0,U,0
GATB,TOM,TOMBOUCTOU,TOMBOUCTOU,MALI,16,43,49,N,3,0,27,U,863
GATN,N/A,,TAOUDENNI,MALI,0,0,0,U,0,0,0,U,0
GATS,N/A,TESSALIT,TESSALIT,MALI,20,14,46,N,0,58,51,E,1621
GAYE,EYL,,YELIMANE,MALI,0,0,0,U,0,0,0,U,0
GBYD,BJL,BANJUL INTERNATIONAL,BANJUL,GAMBIA,13,20,16,N,16,39,7,U,95
GCFV,FUE,FUERTEVENTURA,FUERTEVENTURA,CANARY ISLANDS,28,27,9,N,13,51,49,U,72
GCHI,VDE,HIERRO,HIERRO,CANARY ISLANDS,27,48,53,N,17,53,13,U,102
GCLA,SPC,LA PALMA,SANTA CRUZ DE LA PALMA,SPAIN,28,37,35,N,17,45,20,U,107
GCLP,LPA,GRAN CANARIA,GRAN CANARIA,CANARY ISLANDS,27,55,54,N,15,23,11,U,78
GCRR,ACE,LANZAROTE,LANZEROTE,CANARY ISLANDS,28,56,43,N,13,36,18,U,47
GCTS,TFS,TENERIFE SUR,TENERIFE,CANARY ISLANDS,28,2,40,N,16,34,20,U,209
GCXO,TFN,TENERIFE NORTE,TENERIFE,CANARY ISLANDS,28,28,57,N,16,20,29,U,2073
GEHM,N/A,,MELILLA,SPANISH NORTH AFRICA,0,0,0,U,0,0,0,U,0
GEML,MLN,MELILLA,MELILLA,SPANISH NORTH AFRICA,35,16,47,N,2,57,22,U,156
GFBN,BTE,,BONTHE,SIERRA LEONE,0,0,0,U,0,0,0,U,0
GFBO,KBS,,BO,SIERRA LEONE,0,0,0,U,0,0,0,U,0
GFGK,GBK,,GBANGBATOK,SIERRA LEONE,0,0,0,U,0,0,0,U,0
GFHA,HGS,HASTINGS,HASTINGS,SIERRA LEONE,8,23,40,N,13,7,42,U,60
GFKB,KBA,,KABALA,SIERRA LEONE,0,0,0,U,0,0,0,U,0
GFKE,KEN,,KENEMA,SIERRA LEONE,0,0,0,U,0,0,0,U,0
GFLL,FNA,FREETOWN LUNGI,FREETOWN,SIERRA LEONE,8,36,59,N,13,11,43,U,84
GFTO,N/A,,TONGO,SIERRA LEONE,0,0,0,U,0,0,0,U,0
GFYE,WYE,,YENGEMA,SIERRA LEONE,0,0,0,U,0,0,0,U,0
GGBB,N/A,,BAMBADINCA,GUINEA BISSAU,0,0,0,U,0,0,0,U,0
GGBE,N/A,,BEDANDA,GUINEA BISSAU,0,0,0,U,0,0,0,U,0
GGBF,N/A,,BAFATA,GUINEA BISSAU,0,0,0,U,0,0,0,U,0
GGBI,N/A,,BISSORA,GUINEA BISSAU,0,0,0,U,0,0,0,U,0
GGBO,N/A,,BOLAMA,GUINEA BISSAU,0,0,0,U,0,0,0,U,0
GGBU,N/A,,BUBAQUE,GUINEA BISSAU,0,0,0,U,0,0,0,U,0
GGCC,N/A,,CACINE,GUINEA BISSAU,0,0,0,U,0,0,0,U,0
GGCF,N/A,CUFAR,CUFAR,GUINEA BISSAU,11,17,17,N,15,10,50,U,65
GGCG,N/A,,CANTCHUNGO,GUINEA BISSAU,0,0,0,U,0,0,0,U,0
GGCT,N/A,,CATIO,GUINEA BISSAU,0,0,0,U,0,0,0,U,0
GGCV,N/A,,CARAVELA,GUINEA BISSAU,0,0,0,U,0,0,0,U,0
GGEP,N/A,,EMPADA,GUINEA BISSAU,0,0,0,U,0,0,0,U,0
GGFO,N/A,,FORMOSA,GUINEA BISSAU,0,0,0,U,0,0,0,U,0
GGFR,N/A,,FARIM,GUINEA BISSAU,0,0,0,U,0,0,0,U,0
GGFU,N/A,,FULACUNDA,GUINEA BISSAU,0,0,0,U,0,0,0,U,0
GGGA,N/A,,GALINHAS,GUINEA BISSAU,0,0,0,U,0,0,0,U,0
GGGB,N/A,,GABU,GUINEA BISSAU,0,0,0,U,0,0,0,U,0
GGMS,N/A,,MANSOA,GUINEA BISSAU,0,0,0,U,0,0,0,U,0
GGOV,BXO,BISSAU OSWALDO VIEIRA INTERNATIONAL,BISSAU,GUINEA BISSAU,11,53,41,N,15,39,13,U,129
GGPC,N/A,,PECIXE,GUINEA BISSAU,0,0,0,U,0,0,0,U,0
GGPR,N/A,,PIRADA,GUINEA BISSAU,0,0,0,U,0,0,0,U,0
GGSD,N/A,,SAO DOMINGOS,GUINEA BISSAU,0,0,0,U,0,0,0,U,0
GGTT,N/A,,TITE,GUINEA BISSAU,0,0,0,U,0,0,0,U,0
GGUN,N/A,,UNO,GUINEA BISSAU,0,0,0,U,0,0,0,U,0
GGVR,N/A,,VARELA,GUINEA BISSAU,0,0,0,U,0,0,0,U,0
GLBU,UCN,,BUCHANAN,LIBERIA,0,0,0,U,0,0,0,U,0
GLCM,N/A,,ROBERTSPORT,LIBERIA,0,0,0,U,0,0,0,U,0
GLCP,CPA,,HARPER,LIBERIA,0,0,0,U,0,0,0,U,0
GLGE,SNI,,GREENVILLE,LIBERIA,0,0,0,U,0,0,0,U,0
GLMR,MLW,MONROVIA SPRIGGS PAYNE,MONROVIA,LIBERIA,6,17,20,N,10,45,31,U,25
GLNA,NIA,,GRASSFIELD,LIBERIA,0,0,0,U,0,0,0,U,0
GLRB,ROB,MONROVIA ROBERTS INTERNATIONAL,MONROVIA,LIBERIA,6,14,1,N,10,21,44,U,31
GLSK,N/A,,SANNIQUELLIE,LIBERIA,0,0,0,U,0,0,0,U,0
GLST,N/A,,SASSTOWN,LIBERIA,0,0,0,U,0,0,0,U,0
GLTN,THC,,TCHIEN,LIBERIA,0,0,0,U,0,0,0,U,0
GLVA,N/A,,VOINJAMA,LIBERIA,0,0,0,U,0,0,0,U,0
GMAA,AGA,INEZGANE,AGADIR,MOROCCO,30,22,52,N,9,32,46,U,89
GMAT,TTA,PLAGE BLANCHE,TAN TAN,MOROCCO,28,26,53,N,11,9,40,U,653
GMAZ,N/A,,ZAGORA,MOROCCO,0,0,0,U,0,0,0,U,0
GMFA,N/A,,OUEZZANE,MOROCCO,0,0,0,U,0,0,0,U,0
GMFF,FEZ,SAISS,FEZ,MOROCCO,33,55,38,N,4,58,40,U,1900
GMFI,N/A,IFRANE,IFRANE,MOROCCO,33,30,19,N,5,9,10,U,5459
GMFK,ERH,MOULAY ALI CHERIF,ER-RACHIDIA,MOROCCO,31,56,56,N,4,24,2,U,3428
GMFM,MEK,BASSATINE,MEKNES,MOROCCO,33,52,44,N,5,30,54,U,1890
GMFN,N/A,TAOUIMA,NADOR,MOROCCO,35,9,12,N,2,55,12,U,10
GMFO,OUD,ANGADS,OUJDA,MOROCCO,34,47,13,N,1,55,26,U,1535
GMFT,N/A,,TOUAHAR,MOROCCO,0,0,0,U,0,0,0,U,0
GMFU,N/A,,FEZ,MOROCCO,0,0,0,U,0,0,0,U,0
GMFZ,N/A,,TAZA,MOROCCO,0,0,0,U,0,0,0,U,0
GMMB,N/A,,BEN SLIMANE,MOROCCO,0,0,0,U,0,0,0,U,0
GMMC,CAS,ANFA,CASABLANCA,MOROCCO,33,33,12,N,7,39,41,U,203
GMMD,N/A,,BENI-MELLAL,MOROCCO,0,0,0,U,0,0,0,U,0
